table_type,subset,cohort,window_type,window_value,definition,phase_mode,assumption_based_historical,n_windows,n_classifiable,positives,false_positive_rate,wilson95_low,wilson95_high,indeterminate_rate,positive_rate_all_attempted,unstable_denominator,interpretation_note,n_participants,pattern_category,indeterminate_reason,n_indeterminate,p_prevalence_ge_39_1,p_prevalence_ge_44_2
window_false_positive,all,healthy_ovulatory,calendar,4,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,46302.0,17644.0,0.38106345298259253,0.3766499525583464,0.38549668697967737,0.07396000000000003,0.35288,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,6,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,47533.0,16423.0,0.3455073317484695,0.34124501624233566,0.34979461640295123,0.04934000000000005,0.32846,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,9,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,48331.0,14519.0,0.300407605884422,0.2963365197180826,0.30451041765240927,0.033379999999999965,0.29038,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,12,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,48731.0,12839.0,0.2634667870554678,0.2595743906167651,0.26739647232368347,0.025379999999999958,0.25678,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,18,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,49159.0,10244.0,0.20838503631074676,0.20481753994107021,0.2119981047767981,0.016819999999999946,0.20488,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,24,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,49381.0,8384.0,0.16978189992102224,0.1664962284601766,0.1731189441997541,0.012379999999999947,0.16768,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,36,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,49605.0,6128.0,0.1235359338776333,0.12066938069233184,0.1264607900252678,0.007900000000000018,0.12256,False,,,,,,,
window_false_positive,all,healthy_ovulatory,cycle,3,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,45147.0,18415.0,0.40788978226681727,0.40336458995929453,0.41243064815192826,0.09706000000000004,0.3683,False,,,,,,,
window_false_positive,all,healthy_ovulatory,cycle,6,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,47425.0,16681.0,0.35173431734317345,0.34744886032884675,0.3560437916641402,0.05149999999999999,0.33362,False,,,,,,,
window_false_positive,all,healthy_ovulatory,cycle,12,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,48678.0,13032.0,0.26771847651916675,0.2638035922562425,0.2716700192107995,0.02644000000000002,0.26064,False,,,,,,,
window_false_positive,all,healthy_ovulatory,full,full_diary,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,49605.0,6128.0,0.1235359338776333,0.12066938069233184,0.1264607900252678,0.007900000000000018,0.12256,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,1,A_windowed_C1_or_C2,strict_herzog,False,50000,38214.0,18145.0,0.4748259800073272,0.4698220138017334,0.4798350069362619,0.23572000000000004,0.3629,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,3,A_windowed_C1_or_C2,strict_herzog,False,50000,45321.0,18772.0,0.41420092230974603,0.40967337075927707,0.4187430174797046,0.09358,0.37544,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,4,A_windowed_C1_or_C2,strict_herzog,False,50000,46302.0,18126.0,0.39147337048075675,0.3870368595169527,0.39592788783706395,0.07396000000000003,0.36252,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,6,A_windowed_C1_or_C2,strict_herzog,False,50000,47533.0,16193.0,0.34066858813876677,0.3364210395408669,0.3449418879241132,0.04934000000000005,0.32386,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,9,A_windowed_C1_or_C2,strict_herzog,False,50000,48331.0,14292.0,0.2957108274192547,0.29165859911011977,0.2997955278921662,0.033379999999999965,0.28584,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,12,A_windowed_C1_or_C2,strict_herzog,False,50000,48731.0,12446.0,0.2554021054359648,0.2515496397425708,0.25929313133439774,0.025379999999999958,0.24892,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,18,A_windowed_C1_or_C2,strict_herzog,False,50000,49159.0,9739.0,0.19811224801155433,0.19461251917796604,0.20165915432037898,0.016819999999999946,0.19478,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,24,A_windowed_C1_or_C2,strict_herzog,False,50000,49381.0,7865.0,0.15927178469451814,0.1560708117801721,0.16252576551045825,0.012379999999999947,0.1573,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,36,A_windowed_C1_or_C2,strict_herzog,False,50000,49605.0,5782.0,0.11656083056143533,0.11376657089561068,0.11941447342333247,0.007900000000000018,0.11564,False,,,,,,,
window_false_positive,all,healthy_ovulatory,cycle,3,A_windowed_C1_or_C2,strict_herzog,False,50000,45147.0,18532.0,0.41048131658803466,0.40595148904889466,0.41502637672638665,0.09706000000000004,0.37064,False,,,,,,,
window_false_positive,all,healthy_ovulatory,cycle,6,A_windowed_C1_or_C2,strict_herzog,False,50000,47425.0,16247.0,0.3425830258302583,0.33832475037523957,0.3468668009941188,0.05149999999999999,0.32494,False,,,,,,,
window_false_positive,all,healthy_ovulatory,cycle,12,A_windowed_C1_or_C2,strict_herzog,False,50000,48678.0,12346.0,0.2536258679485599,0.24978034790687312,0.2575102704997984,0.02644000000000002,0.24692,False,,,,,,,
window_false_positive,all,healthy_ovulatory,full,full_diary,A_windowed_C1_or_C2,strict_herzog,False,50000,49605.0,5782.0,0.11656083056143533,0.11376657089561068,0.11941447342333247,0.007900000000000018,0.11564,False,,,,,,,
window_false_positive,all,population,calendar,1,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,38118.0,15831.0,0.41531559892963954,0.4103774767730306,0.4202707880288209,0.23763999999999996,0.31662,False,,,,,,,
window_false_positive,all,population,calendar,3,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,45198.0,17995.0,0.39813708571175715,0.3936330479767292,0.40265843699764786,0.09604000000000001,0.3599,False,,,,,,,
window_false_positive,all,population,calendar,4,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,46301.0,17556.0,0.3791710762186562,0.37476194170338484,0.38360025871683523,0.07398000000000005,0.35112,False,,,,,,,
window_false_positive,all,population,calendar,6,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,47453.0,16423.0,0.34608981518555204,0.3418221730618529,0.35038237424931185,0.050939999999999985,0.32846,False,,,,,,,
window_false_positive,all,population,calendar,9,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,48306.0,14484.0,0.29983852937523287,0.2957686522246533,0.30394023904786915,0.03388000000000002,0.28968,False,,,,,,,
window_false_positive,all,population,calendar,12,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,48719.0,12887.0,0.2645169235821753,0.2606189752776368,0.26845200430813865,0.025619999999999976,0.25774,False,,,,,,,
window_false_positive,all,population,calendar,18,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,49139.0,10127.0,0.20608884999694743,0.20253547394676336,0.2096881756725973,0.017220000000000013,0.20254,False,,,,,,,
window_false_positive,all,population,calendar,24,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,49373.0,8371.0,0.16954610819678773,0.16626202120045158,0.1728816130230213,0.012539999999999996,0.16742,False,,,,,,,
window_false_positive,all,population,calendar,36,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,49587.0,6062.0,0.12224978320930889,0.11939581521194133,0.12516227458960857,0.008260000000000045,0.12124,False,,,,,,,
window_false_positive,all,population,cycle,3,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,45348.0,18472.0,0.4073388021522449,0.4028246314854091,0.411868670271019,0.09304000000000001,0.36944,False,,,,,,,
window_false_positive,all,population,cycle,6,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,47597.0,16477.0,0.34617728008067733,0.3419158180491086,0.35046356955756613,0.04805999999999999,0.32954,False,,,,,,,
window_false_positive,all,population,cycle,12,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,48747.0,12805.0,0.262682831764006,0.25879487713645255,0.26660818653079577,0.02505999999999997,0.2561,False,,,,,,,
window_false_positive,all,population,full,full_diary,A_windowed_C1_or_C2,luteal_anchored_ovulatory,False,50000,49587.0,6062.0,0.12224978320930889,0.11939581521194133,0.12516227458960857,0.008260000000000045,0.12124,False,,,,,,,
window_false_positive,all,population,calendar,1,A_windowed_C1_or_C2,strict_herzog,False,50000,38138.0,18404.0,0.4825633226703026,0.4775502853658333,0.4875798722476655,0.23724,0.36808,False,,,,,,,
window_false_positive,all,population,calendar,3,A_windowed_C1_or_C2,strict_herzog,False,50000,45198.0,18837.0,0.4167662285941856,0.41222825762708326,0.421318346732953,0.09604000000000001,0.37674,False,,,,,,,
window_false_positive,all,population,calendar,4,A_windowed_C1_or_C2,strict_herzog,False,50000,46301.0,18131.0,0.39158981447484936,0.38715301036633265,0.3960446060443018,0.07398000000000005,0.36262,False,,,,,,,
window_false_positive,all,population,calendar,6,A_windowed_C1_or_C2,strict_herzog,False,50000,47453.0,16386.0,0.3453100963058184,0.3410447930645262,0.34960044271798973,0.050939999999999985,0.32772,False,,,,,,,
window_false_positive,all,population,calendar,9,A_windowed_C1_or_C2,strict_herzog,False,50000,48306.0,14175.0,0.2934418084709974,0.28939783354708604,0.2975186332144435,0.03388000000000002,0.2835,False,,,,,,,
window_false_positive,all,population,calendar,12,A_windowed_C1_or_C2,strict_herzog,False,50000,48719.0,12530.0,0.2571891869701759,0.2533272514854031,0.2610894103590014,0.025619999999999976,0.2506,False,,,,,,,
window_false_positive,all,population,calendar,18,A_windowed_C1_or_C2,strict_herzog,False,50000,49139.0,9727.0,0.19794867620423695,0.1944493485667849,0.20149522608963613,0.017220000000000013,0.19454,False,,,,,,,
window_false_positive,all,population,calendar,24,A_windowed_C1_or_C2,strict_herzog,False,50000,49373.0,7956.0,0.16114070443359732,0.15792405959204708,0.16441007496563198,0.012539999999999996,0.15912,False,,,,,,,
window_false_positive,all,population,calendar,36,A_windowed_C1_or_C2,strict_herzog,False,50000,49587.0,5786.0,0.11668380825619618,0.11388774468222568,0.11953925752811301,0.008260000000000045,0.11572,False,,,,,,,
window_false_positive,all,population,cycle,3,A_windowed_C1_or_C2,strict_herzog,False,50000,45348.0,18613.0,0.4104480903237188,0.4059283536988927,0.4149829976654229,0.09304000000000001,0.37226,False,,,,,,,
window_false_positive,all,population,cycle,6,A_windowed_C1_or_C2,strict_herzog,False,50000,47597.0,16106.0,0.33838267117675486,0.3341451131954365,0.342646314676495,0.04805999999999999,0.32212,False,,,,,,,
window_false_positive,all,population,cycle,12,A_windowed_C1_or_C2,strict_herzog,False,50000,48747.0,12213.0,0.2505384946765955,0.246711573181867,0.2544047302045334,0.02505999999999997,0.24426,False,,,,,,,
window_false_positive,all,population,full,full_diary,A_windowed_C1_or_C2,strict_herzog,False,50000,49587.0,5786.0,0.11668380825619618,0.11388774468222568,0.11953925752811301,0.008260000000000045,0.11572,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,1,A_windowed_C1_only,luteal_anchored_ovulatory,False,50000,36674.0,10060.0,0.2743087746087146,0.26976628724658935,0.2788985375745313,0.26652,0.2012,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,3,A_windowed_C1_only,luteal_anchored_ovulatory,False,50000,44688.0,11442.0,0.25604189044038667,0.2520164528144325,0.26010926659477274,0.10624,0.22884,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,4,A_windowed_C1_only,luteal_anchored_ovulatory,False,50000,45819.0,10929.0,0.23852550252078833,0.23464522714628724,0.24244961819339186,0.08362000000000003,0.21858,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,6,A_windowed_C1_only,luteal_anchored_ovulatory,False,50000,47181.0,10104.0,0.21415400267056653,0.2104756933539052,0.2178788551393866,0.056379999999999986,0.20208,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,9,A_windowed_C1_only,luteal_anchored_ovulatory,False,50000,48076.0,8845.0,0.18397953240702222,0.18054129594363139,0.18746826735692723,0.03847999999999996,0.1769,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,12,A_windowed_C1_only,luteal_anchored_ovulatory,False,50000,48505.0,7687.0,0.1584785073703742,0.1552556492246828,0.16175545630491414,0.029900000000000038,0.15374,False,,,,,,,
