cohort,feature,level,outcome,n_group,n_classifiable,positives,rate,wilson95_low,wilson95_high,interpretation_scope
population,seizures_per_month,"(0.806, 2.0]",label_A_windowed_C1_or_C2,10089,10089,1292,0.128060263653484,0.12168112924854788,0.13472252767792012,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(0.806, 2.0]",label_A_windowed_C3,10089,7822,3238,0.4139606238813603,0.4030902453483858,0.4249154704481066,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(2.0, 4.028]",label_A_windowed_any,9945,9945,3036,0.3052790346907994,0.29630459695233213,0.31440384422338097,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(2.0, 4.028]",label_A_windowed_C1_or_C2,9945,9945,446,0.044846656611362494,0.040951706170919554,0.04909309578201903,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(2.0, 4.028]",label_A_windowed_C3,9945,8411,2776,0.3300439900130781,0.3200743284556487,0.34016882478842,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(4.028, 8.639]",label_A_windowed_any,9918,9918,2334,0.235329703569268,0.22708460477053544,0.24377974820371445,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(4.028, 8.639]",label_A_windowed_C1_or_C2,9918,9918,131,0.013208308126638434,0.011142481547657295,0.015651078894125044,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(4.028, 8.639]",label_A_windowed_C3,9918,8524,2251,0.26407789770061,0.25482713117741157,0.27354121157128214,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(8.639, 240.75]",label_A_windowed_any,9980,9980,3535,0.35420841683366733,0.34488278886644697,0.3636462365590296,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(8.639, 240.75]",label_A_windowed_C1_or_C2,9980,9980,735,0.07364729458917836,0.06868522633934457,0.07893745626230672,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(8.639, 240.75]",label_A_windowed_C3,9980,8533,3115,0.36505332239540605,0.3549010322071294,0.37532706080490325,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(21.153, 27.923]",label_A_windowed_any,10036,9953,3935,0.3953581834622727,0.38579492168992274,0.4050021891594536,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(21.153, 27.923]",label_A_windowed_C1_or_C2,10036,9953,1139,0.11443785793228173,0.10833194011525513,0.12084128396970079,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(21.153, 27.923]",label_A_windowed_C3,10036,7021,3175,0.45221478421877226,0.4406021083940308,0.4638797217037198,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(27.923, 29.474]",label_A_windowed_any,10078,9991,3808,0.38114302872585326,0.3716672348867617,0.3907101865275616,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(27.923, 29.474]",label_A_windowed_C1_or_C2,10078,9991,1127,0.11280152136923231,0.10674660723069469,0.11915407044619765,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(27.923, 29.474]",label_A_windowed_C3,10078,6936,3042,0.43858131487889274,0.4269406682408252,0.4502899565428161,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(29.474, 31.029]",label_A_windowed_any,9897,9818,3666,0.37339580362599306,0.36387913440940994,0.3830115061672203,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(29.474, 31.029]",label_A_windowed_C1_or_C2,9897,9818,1100,0.11203911183540435,0.1059511757328774,0.11843052173806798,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(29.474, 31.029]",label_A_windowed_C3,9897,7125,2955,0.4147368421052632,0.40334600051652236,0.426219573775125,Association between simulator inputs/realizations and simulated classification
