cohort,feature,level,outcome,n_group,n_classifiable,positives,rate,wilson95_low,wilson95_high,interpretation_scope
population,ovulatory_fraction,"(0.974, 1.0]",label_A_windowed_C3,9858,2122,1213,0.5716305372290292,0.5504653565438915,0.5925368408865055,Association between simulator inputs/realizations and simulated classification
population,dominant_seizure_cycle_days,"(0.499, 1.0]",label_A_windowed_any,49999,49586,17810,0.35917396039204613,0.35496231090537145,0.36340742795339576,Association between simulator inputs/realizations and simulated classification
population,dominant_seizure_cycle_days,"(0.499, 1.0]",label_A_windowed_C1_or_C2,49999,49586,5744,0.1158391481466543,0.11305202092936087,0.11868579312200075,Association between simulator inputs/realizations and simulated classification
population,dominant_seizure_cycle_days,"(0.499, 1.0]",label_A_windowed_C3,49999,38537,14295,0.3709422113812699,0.3661324060545439,0.3757777437114398,Association between simulator inputs/realizations and simulated classification
population,dominant_seizure_cycle_days,"(1.0, 7.0]",label_A_windowed_any,1,1,1,1.0,0.20654931437723745,1.0,Association between simulator inputs/realizations and simulated classification
population,dominant_seizure_cycle_days,"(1.0, 7.0]",label_A_windowed_C1_or_C2,1,1,1,1.0,0.20654931437723745,1.0,Association between simulator inputs/realizations and simulated classification
population,dominant_seizure_cycle_days,"(1.0, 7.0]",label_A_windowed_C3,1,1,1,1.0,0.20654931437723745,1.0,Association between simulator inputs/realizations and simulated classification
population,pcos,False,label_A_windowed_any,45080,44708,16464,0.36825624049387135,0.3637967748197179,0.3727383439396091,Association between simulator inputs/realizations and simulated classification
population,pcos,False,label_A_windowed_C1_or_C2,45080,44708,5129,0.11472219736959828,0.11180118252697661,0.11770941520297336,Association between simulator inputs/realizations and simulated classification
population,pcos,False,label_A_windowed_C3,45080,33688,13262,0.39367133697459034,0.3884666164625495,0.398900304138805,Association between simulator inputs/realizations and simulated classification
population,pcos,True,label_A_windowed_any,4920,4879,1347,0.2760811641729863,0.263716737224586,0.288797916706504,Association between simulator inputs/realizations and simulated classification
population,pcos,True,label_A_windowed_C1_or_C2,4920,4879,616,0.12625538020086083,0.11722878643381415,0.13587004326260918,Association between simulator inputs/realizations and simulated classification
population,pcos,True,label_A_windowed_C3,4920,4850,1034,0.2131958762886598,0.20189862136047088,0.22494709999196816,Association between simulator inputs/realizations and simulated classification
population,peri_menarche,False,label_A_windowed_any,45069,44695,16330,0.3653652533840474,0.36091279548991084,0.3698408525417193,Association between simulator inputs/realizations and simulated classification
population,peri_menarche,False,label_A_windowed_C1_or_C2,45069,44695,5162,0.1154939031211545,0.11256377559563263,0.11849012024941591,Association between simulator inputs/realizations and simulated classification
population,peri_menarche,False,label_A_windowed_C3,45069,33689,13105,0.38899937665113243,0.3838063718647359,0.3942176927087191,Association between simulator inputs/realizations and simulated classification
population,peri_menarche,True,label_A_windowed_any,4931,4892,1481,0.3027391659852821,0.2900233746392905,0.3157645136668604,Association between simulator inputs/realizations and simulated classification
population,peri_menarche,True,label_A_windowed_C1_or_C2,4931,4892,583,0.11917416189697465,0.11039255555720175,0.12855338839550226,Association between simulator inputs/realizations and simulated classification
population,peri_menarche,True,label_A_windowed_C3,4931,4849,1191,0.24561765312435554,0.2337064687989925,0.2579315702892422,Association between simulator inputs/realizations and simulated classification
population,perimenopause,False,label_A_windowed_any,43402,43042,16048,0.3728451280144975,0.3682883768869759,0.37742457402672935,Association between simulator inputs/realizations and simulated classification
population,perimenopause,False,label_A_windowed_C1_or_C2,43402,43042,4981,0.11572417638585568,0.11273631707726219,0.11878062209918301,Association between simulator inputs/realizations and simulated classification
population,perimenopause,False,label_A_windowed_C3,43402,32049,12934,0.4035695341508315,0.39821009393002305,0.4089520883076756,Association between simulator inputs/realizations and simulated classification
population,perimenopause,True,label_A_windowed_any,6598,6545,1763,0.2693659281894576,0.25875584013410247,0.2802465896874834,Association between simulator inputs/realizations and simulated classification
population,perimenopause,True,label_A_windowed_C1_or_C2,6598,6545,764,0.11673032849503438,0.10917503862183227,0.12473525962755395,Association between simulator inputs/realizations and simulated classification
population,perimenopause,True,label_A_windowed_C3,6598,6489,1362,0.20989366620434582,0.20015839390421705,0.21997221857436902,Association between simulator inputs/realizations and simulated classification
