cohort,feature,level,outcome,n_group,n_classifiable,positives,rate,wilson95_low,wilson95_high,interpretation_scope
healthy_ovulatory,dominant_seizure_cycle_days,"(0.499, 1.0]",label_A_windowed_any,49994,49599,5631,0.11353051472811952,0.11076849246716808,0.11635239672974165,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,dominant_seizure_cycle_days,"(0.499, 1.0]",label_A_windowed_C1_or_C2,49994,49599,5631,0.11353051472811952,0.11076849246716808,0.11635239672974165,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,dominant_seizure_cycle_days,"(1.0, 7.0]",label_A_windowed_any,1,1,0,0.0,0.0,0.7934506856227626,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,dominant_seizure_cycle_days,"(1.0, 7.0]",label_A_windowed_C1_or_C2,1,1,0,0.0,0.0,0.7934506856227626,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,pcos,False,label_A_windowed_any,50000,49605,5631,0.11351678258240097,0.11075507382288066,0.1163383459694812,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,pcos,False,label_A_windowed_C1_or_C2,50000,49605,5631,0.11351678258240097,0.11075507382288066,0.1163383459694812,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,peri_menarche,False,label_A_windowed_any,50000,49605,5631,0.11351678258240097,0.11075507382288066,0.1163383459694812,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,peri_menarche,False,label_A_windowed_C1_or_C2,50000,49605,5631,0.11351678258240097,0.11075507382288066,0.1163383459694812,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,perimenopause,False,label_A_windowed_any,50000,49605,5631,0.11351678258240097,0.11075507382288066,0.1163383459694812,Association between simulator inputs/realizations and simulated classification
healthy_ovulatory,perimenopause,False,label_A_windowed_C1_or_C2,50000,49605,5631,0.11351678258240097,0.11075507382288066,0.1163383459694812,Association between simulator inputs/realizations and simulated classification
population,age,"(12.999, 21.38]",label_A_windowed_any,10000,9924,3407,0.34330914953647723,0.33402964755683634,0.3527099107953143,Association between simulator inputs/realizations and simulated classification
population,age,"(12.999, 21.38]",label_A_windowed_C1_or_C2,10000,9924,1182,0.11910519951632406,0.11287928437007186,0.12562587998435212,Association between simulator inputs/realizations and simulated classification
population,age,"(12.999, 21.38]",label_A_windowed_C3,10000,8982,2771,0.30850590069026945,0.29903760465169965,0.3181379246780304,Association between simulator inputs/realizations and simulated classification
population,age,"(21.38, 29.8]",label_A_windowed_any,10066,9985,3749,0.37546319479218826,0.36601469380126966,0.3850074832697415,Association between simulator inputs/realizations and simulated classification
population,age,"(21.38, 29.8]",label_A_windowed_C1_or_C2,10066,9985,1144,0.11457185778668003,0.10847226502981965,0.12096790260812727,Association between simulator inputs/realizations and simulated classification
population,age,"(21.38, 29.8]",label_A_windowed_C3,10066,6092,2974,0.4881812212738017,0.47564051118868356,0.5007368272029454,Association between simulator inputs/realizations and simulated classification
population,age,"(29.8, 38.1]",label_A_windowed_any,9954,9878,3704,0.3749746912330431,0.36547810385955204,0.3845684830753924,Association between simulator inputs/realizations and simulated classification
population,age,"(29.8, 38.1]",label_A_windowed_C1_or_C2,9954,9878,1120,0.1133832759667949,0.10728044436862726,0.11978669369173946,Association between simulator inputs/realizations and simulated classification
population,age,"(29.8, 38.1]",label_A_windowed_C3,9954,6108,2906,0.47576948264571056,0.46326420814751834,0.4883052162241154,Association between simulator inputs/realizations and simulated classification
population,age,"(38.1, 46.7]",label_A_windowed_any,10072,9972,3905,0.3915964701163257,0.3820598198339148,0.40121660763092337,Association between simulator inputs/realizations and simulated classification
population,age,"(38.1, 46.7]",label_A_windowed_C1_or_C2,10072,9972,1139,0.11421981548335339,0.10812484320241883,0.1206118972760575,Association between simulator inputs/realizations and simulated classification
population,age,"(38.1, 46.7]",label_A_windowed_C3,10072,7789,3201,0.41096418025420467,0.4000842004406099,0.4219319399711704,Association between simulator inputs/realizations and simulated classification
population,age,"(46.7, 54.9]",label_A_windowed_any,9908,9828,3009,0.3061660561660562,0.2971310858462813,0.3153524945737594,Association between simulator inputs/realizations and simulated classification
population,age,"(46.7, 54.9]",label_A_windowed_C1_or_C2,9908,9828,1157,0.11772486772486772,0.11150207688134359,0.1242463806714609,Association between simulator inputs/realizations and simulated classification
population,age,"(46.7, 54.9]",label_A_windowed_C3,9908,9612,2441,0.253953391593841,0.24535122672389417,0.26275214412971626,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(-0.001, 0.75]",label_A_windowed_any,10268,9855,5151,0.5226788432267885,0.5128104330485386,0.5325295799608065,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(-0.001, 0.75]",label_A_windowed_C1_or_C2,10268,9855,3281,0.33292744799594115,0.32368988776163365,0.34229520655654755,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(-0.001, 0.75]",label_A_windowed_C3,10268,5643,3085,0.5466950203792309,0.5336790783688535,0.5596474305907341,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(0.75, 1.722]",label_A_windowed_any,9882,9882,3871,0.39172232341631247,0.3821419512809623,0.40138684503707156,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(0.75, 1.722]",label_A_windowed_C1_or_C2,9882,9882,1215,0.12295081967213115,0.11662247726149731,0.12957219103849713,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(0.75, 1.722]",label_A_windowed_C3,9882,7697,3177,0.4127582174873327,0.4018056353655731,0.4237978383351221,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(1.722, 3.083]",label_A_windowed_any,9966,9966,3072,0.3082480433473811,0.29925742895963553,0.3173864248281765,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(1.722, 3.083]",label_A_windowed_C1_or_C2,9966,9966,478,0.04796307445314068,0.04393909296989584,0.05233540274653166,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(1.722, 3.083]",label_A_windowed_C3,9966,8301,2781,0.33501987712323816,0.32494459416248705,0.3452477853571883,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(3.083, 4.0]",label_A_windowed_any,10094,10094,3133,0.3103824053893402,0.30143051299424906,0.31947856786122875,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(3.083, 4.0]",label_A_windowed_C1_or_C2,10094,10094,487,0.04824648305924312,0.04423526511753468,0.05260141654441867,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(3.083, 4.0]",label_A_windowed_C3,10094,8564,2853,0.33313872022419433,0.3232329742619255,0.3431940933097259,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(4.0, 7.278]",label_A_windowed_any,9790,9790,2547,0.2601634320735444,0.2515681388458764,0.26894686849369936,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(4.0, 7.278]",label_A_windowed_C1_or_C2,9790,9790,281,0.02870275791624106,0.025575641299948368,0.032199590329013365,Association between simulator inputs/realizations and simulated classification
population,seizure_days_per_month,"(4.0, 7.278]",label_A_windowed_C3,9790,8378,2397,0.2861064693244211,0.27652882438265664,0.29588017218356316,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(-0.001, 0.806]",label_A_windowed_any,10068,9655,5044,0.5224236147074055,0.5124533380624654,0.5323760549704406,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(-0.001, 0.806]",label_A_windowed_C1_or_C2,10068,9655,3210,0.3324702226825479,0.3231416048699977,0.3419320984522866,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(-0.001, 0.806]",label_A_windowed_C3,10068,5501,3018,0.5486275222686784,0.5354478960860405,0.561739280693182,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(0.806, 2.0]",label_A_windowed_any,10089,10089,3965,0.3930022797105759,0.3835142441738016,0.40257176452762994,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(0.806, 2.0]",label_A_windowed_C1_or_C2,10089,10089,1275,0.1263752601843592,0.12003352113903909,0.13300141151501055,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(0.806, 2.0]",label_A_windowed_C3,10089,7860,3230,0.410941475826972,0.4001106282082876,0.4218593329956414,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(2.0, 4.028]",label_A_windowed_any,9945,9945,2956,0.2972347913524384,0.2883319056790434,0.3062942609260821,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(2.0, 4.028]",label_A_windowed_C1_or_C2,9945,9945,440,0.04424333836098542,0.040374759088334614,0.0484638722718099,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(2.0, 4.028]",label_A_windowed_C3,9945,8270,2688,0.32503022974607015,0.3150186447024583,0.33520428809078223,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(4.028, 8.639]",label_A_windowed_any,9918,9918,2334,0.235329703569268,0.22708460477053544,0.24377974820371445,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(4.028, 8.639]",label_A_windowed_C1_or_C2,9918,9918,129,0.013006654567453115,0.010957825898750278,0.015432583573869582,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(4.028, 8.639]",label_A_windowed_C3,9918,8417,2258,0.26826660330283947,0.2589086988560181,0.27783593419799035,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(8.639, 240.75]",label_A_windowed_any,9980,9980,3475,0.34819639278557113,0.338909824612175,0.35759977918136243,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(8.639, 240.75]",label_A_windowed_C1_or_C2,9980,9980,688,0.06893787575150301,0.06413141215703255,0.07407605683293308,Association between simulator inputs/realizations and simulated classification
population,seizures_per_month,"(8.639, 240.75]",label_A_windowed_C3,9980,8535,3099,0.3630931458699473,0.3529546589550223,0.37335481625067324,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(23.531, 27.949]",label_A_windowed_any,10027,9930,3841,0.38680765357502517,0.3772741957668842,0.39642865530852706,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(23.531, 27.949]",label_A_windowed_C1_or_C2,10027,9930,1116,0.11238670694864049,0.10632382853185533,0.11874936878954871,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(23.531, 27.949]",label_A_windowed_C3,10027,7373,3143,0.42628509426285094,0.4150381703248374,0.437608791648265,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(27.949, 28.795]",label_A_windowed_any,10073,9996,3797,0.3798519407763105,0.3703852269199189,0.3894109648605783,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(27.949, 28.795]",label_A_windowed_C1_or_C2,10073,9996,1137,0.11374549819927972,0.10766913756614636,0.12011861968988975,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(27.949, 28.795]",label_A_windowed_C3,10073,6951,3011,0.4331750827219105,0.42156636655587176,0.44485761945436764,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(28.795, 29.757]",label_A_windowed_any,9989,9912,3734,0.3767150928167877,0.3672252660121816,0.38630044230519706,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(28.795, 29.757]",label_A_windowed_C1_or_C2,9989,9912,1153,0.11632364810330913,0.11016003415841111,0.1227845392712055,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(28.795, 29.757]",label_A_windowed_C3,9989,6848,3003,0.43852219626168226,0.42680746093627636,0.45030586618018015,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(29.757, 31.886]",label_A_windowed_any,9958,9879,3509,0.35519789452373723,0.3458187138453846,0.36468964431040846,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(29.757, 31.886]",label_A_windowed_C1_or_C2,9958,9879,1140,0.11539629517157607,0.10924493157909104,0.12184664955543237,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(29.757, 31.886]",label_A_windowed_C3,9958,7678,2832,0.3688460536598072,0.3581218330741707,0.3797014465657104,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(31.886, 52.364]",label_A_windowed_any,9953,9870,2893,0.29311043566362716,0.2842122179573566,0.302169635849745,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(31.886, 52.364]",label_A_windowed_C1_or_C2,9953,9870,1196,0.12117527862208713,0.11488427639149641,0.12776104749917577,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(31.886, 52.364]",label_A_windowed_C3,9953,9733,2304,0.23672043563135725,0.22838063010924134,0.24526798359420812,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(0.159, 1.48]",label_A_windowed_any,10002,9909,3903,0.3938843475628217,0.38430679840944104,0.40354414133007266,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(0.159, 1.48]",label_A_windowed_C1_or_C2,10002,9909,1115,0.11252396810979917,0.10645146055607166,0.11889678778426335,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(0.159, 1.48]",label_A_windowed_C3,10002,6962,3180,0.4567652973283539,0.4450913854835147,0.46848689453351033,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(1.48, 4.723]",label_A_windowed_any,10000,9927,3688,0.37151203787649845,0.3620579693919755,0.3810655100656318,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(1.48, 4.723]",label_A_windowed_C1_or_C2,10000,9927,1130,0.11383096605218092,0.10773196047934214,0.12022872827074585,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(1.48, 4.723]",label_A_windowed_C3,10000,6920,2937,0.4244219653179191,0.41282187611524884,0.43610591834378837,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(4.723, 5.744]",label_A_windowed_any,9999,9925,3761,0.37894206549118387,0.3694465272193469,0.3885312781503626,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(4.723, 5.744]",label_A_windowed_C1_or_C2,9999,9925,1137,0.11455919395465995,0.10844194305981743,0.12097469817349386,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(4.723, 5.744]",label_A_windowed_C3,9999,6863,3005,0.43785516537957164,0.4261555319040428,0.44962432916959655,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(5.744, 7.841]",label_A_windowed_any,9999,9916,3507,0.3536708350141186,0.34431879055105674,0.3631362114218276,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(5.744, 7.841]",label_A_windowed_C1_or_C2,9999,9916,1160,0.11698265429608713,0.11080452209582449,0.12345743344725944,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(5.744, 7.841]",label_A_windowed_C3,9999,8137,2819,0.34644217770677155,0.3361779475535111,0.35685132802680314,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(7.841, 34.951]",label_A_windowed_any,10000,9910,2915,0.2941473259334006,0.28525726990974637,0.30319691135317056,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(7.841, 34.951]",label_A_windowed_C1_or_C2,10000,9910,1200,0.12108980827447023,0.11481320544843826,0.12766005467031333,Association between simulator inputs/realizations and simulated classification
